customerId,comment,orderdate,next_purchase_days,non-meals,total_meat,total_white_meat,total_fish,total_vegetarian,total_vegan,language,totalLunch,TotalDinner,total_discounts,total_vouchers,mealPrice,voucherDiscount,planos,creditos,email_newsletter_weekly,email_marketing,classification,churn
2401,Má educação de quem fez entrega,2021-02-12T00:00:00Z,0,0,0,0,0,0,1,pt,1,0,0,0,5.9,0,0,0,FALSE,FALSE,F,FALSE
2403,As cenouras estavam muito mal cozidas.,2021-02-12T00:00:00Z,0,0,0,1,0,0,0,pt,1,0,0,0,6.5,0,0,0,FALSE,FALSE,M,FALSE
2416,muito sabor a alho,2021-02-12T00:00:00Z,0,0,0,1,0,0,0,pt,2,0,0,0,14.9,0,0,0,TRUE,TRUE,F,FALSE
2471,Tarte muito doce e sem sabor a limão,2021-02-12T00:00:00Z,17,8,0,12,6,3,1,pt,37,0,2,0,0,0,0,0,FALSE,FALSE,0,FALSE
2509,Não entregaram a sopa,2021-02-12T00:00:00Z,3,5,0,0,2,3,1,pt,11,0,1,0,0,0,0,0,TRUE,TRUE,M,FALSE
2598,A tarte chegou toda entornada,2021-02-12T00:00:00Z,0,2,0,0,0,1,0,pt,4,0,0,0,19.75,0,0,0,TRUE,TRUE,F,FALSE
2830,As embalagens de plástico,2021-02-12T00:00:00Z,13,2,0,13,1,1,2,pt,15,11,1,2,171.9536,2.91,0,0,FALSE,FALSE,F,FALSE
4152,Não gostei tanto do sabor da couve roxa... Mas é apenas o meu gosto :),2021-02-12T00:00:00Z,55,3,0,10,4,10,11,pt,44,6,0,1,325.75,3.2,0,0,TRUE,TRUE,F,TRUE
4437,Comida fria,2021-02-12T00:00:00Z,0,2,0,1,0,0,0,pt,3,0,0,0,11.3,0,0,0,TRUE,TRUE,F,FALSE
5638,"Os croquetes vinham moles, se viessem em separado ficariam mais crocantes. Neste caso tudo na mesma embalagem não favorece os alimentos.",2021-02-12T00:00:00Z,0,6,0,2,2,0,0,pt,11,0,0,1,43.6172,2.38,0,0,TRUE,TRUE,F,FALSE
6661,"Para o preço, a dose vem mal servida e o arroz não tinha sabor.",2021-02-12T00:00:00Z,0,1,0,1,0,0,0,pt,3,0,0,1,7.85,6.95,0,0,TRUE,FALSE,F,FALSE
6814,"A carne estava estragada, estava feita à muito tempo e ja tinha passado por demasiadas mudanças de temperatura",2021-02-12T00:00:00Z,10,61,0,41,13,5,4,pt,120,8,0,13,535.72438,39.43,0,2,FALSE,FALSE,M,FALSE
7907,"Vitela completamente rija, impossível de mastigar, batatas mal cozidas, comida sem sal. Sinceramente não sei se encomdarei mais refeições através da vossa plataforma. Claramente muito caro para a completa falta de qualidade da refeição.",2021-02-12T00:00:00Z,10,3,0,1,15,11,14,pt,46,3,0,4,322.48,9.57,0,1,TRUE,FALSE,F,FALSE
2408,Sopa demasiado picante e condimentada.,2021-02-11T00:00:00Z,0,1,0,1,0,0,1,pt,0,3,0,0,14.75,0,0,0,FALSE,FALSE,M,FALSE
2432,"The food had to be reheated, the portion was small and the quality was just average.",2021-02-11T00:00:00Z,419,0,0,0,0,0,0,en,2,0,0,2,2.95,9.85,0,0,FALSE,FALSE,F,TRUE
2492,O solicitado foi sumo de morango e veio laranja maracujá,2021-02-11T00:00:00Z,1,10,0,4,1,1,2,pt,20,0,1,0,0,0,0,0,FALSE,FALSE,F,FALSE
2581,"Era bom mas quase não tinha nozes, ingrediente fundamental num bom brownie",2021-02-11T00:00:00Z,0,3,0,0,1,0,0,pt,4,0,0,0,14.05,0,0,0,TRUE,TRUE,0,FALSE
2634,"O peixe, as batatas e os cogumelos estavam bons, as verduras tinham um travo de comida estragada",2021-02-11T00:00:00Z,7,5,0,5,9,0,0,pt,23,0,0,6,133.775,15.77,0,0,FALSE,FALSE,F,FALSE
2657,O prato foi substituído por outro e só fui informada no momento da entrega,2021-02-11T00:00:00Z,65,1,0,1,0,0,0,pt,4,0,0,2,17.98,7.57,0,0,FALSE,FALSE,0,TRUE
3955,Sopa extremamente salgada,2021-02-11T00:00:00Z,0,5,0,6,5,1,4,pt,22,4,0,3,144.27354,6.48,0,1,TRUE,TRUE,M,FALSE
4839,vingre,2021-02-11T00:00:00Z,16,8,0,5,5,2,1,pt,8,16,0,2,130.15,8,0,0,FALSE,FALSE,0,FALSE
11038,Faltava sal,2021-02-11T00:00:00Z,449,2,0,5,1,0,0,pt,31,2,0,3,196.0013,7.9,0,2,FALSE,FALSE,M,TRUE
2468,Os broculos e a cenoura estavam crus.,2021-02-10T00:00:00Z,19,4,0,2,0,0,0,pt,0,9,0,0,44,0,0,0,TRUE,TRUE,F,FALSE
2608,Diferentes do habitual.,2021-02-10T00:00:00Z,1,3,0,48,16,4,9,pt,68,40,0,1,762.88,2.07,0,0,TRUE,TRUE,F,FALSE
3566,It had only one flavor and it was not carrot,2021-02-10T00:00:00Z,42,4,0,3,1,1,3,en,12,0,0,0,68,0,0,0,TRUE,TRUE,F,TRUE
4715,"A encomenda veio enganada, não vieram as guiosas, veio outro prato",2021-02-10T00:00:00Z,8,5,0,8,3,4,2,pt,22,0,0,3,118.9,13.85,0,0,TRUE,TRUE,F,FALSE
5432,Não eram exactamente o que esperava em termos de sabor.,2021-02-10T00:00:00Z,29,7,0,13,10,4,7,pt,39,11,0,4,280.4931,13.46,0,0,TRUE,TRUE,F,FALSE
5870,Arroz muito seco e tudo sem sabor,2021-02-10T00:00:00Z,0,0,0,0,2,0,2,pt,6,0,0,2,41.7081,3.14,0,0,TRUE,TRUE,F,FALSE
7457,"It was really soggy, probably because of the packaging.",2021-02-10T00:00:00Z,71,7,0,12,4,1,8,en,33,4,0,7,192.3776,23.87,0,2,TRUE,TRUE,M,TRUE
8816,Não era o Sr do costume e apenas um dos pratos q pedi,2021-02-10T00:00:00Z,1,8,0,19,21,6,10,pt,68,0,0,11,338.44724,100.3,0,2,TRUE,TRUE,M,FALSE
2457,Demorou um pouco mais de tempo que o previsto,2021-02-09T00:00:00Z,0,0,0,2,0,0,0,pt,2,0,0,0,14.35,0,0,0,FALSE,FALSE,0,FALSE
2473,A comida estava sem sabor e tinha pouco pato.,2021-02-09T00:00:00Z,1,0,0,2,1,0,1,en,2,3,0,2,29.55,2.9,0,0,FALSE,FALSE,F,FALSE
2506,Pouca porção,2021-02-09T00:00:00Z,60,2,0,5,0,0,0,pt,14,0,1,1,0,1.95,0,0,FALSE,FALSE,M,TRUE
2576,"Não almocei. Entregaram-me uma caixa suja e gordurosa com aspeto de ter estado aberta... paguei e tive de ir à rua buscar almoço. Três encomendas, dois problemas, não é bom sinal",2021-02-09T00:00:00Z,6,1,0,8,1,0,0,pt,11,0,0,5,40.1691,32.73,0,0,TRUE,TRUE,M,FALSE
2665,Trocaram um dos pratos,2021-02-09T00:00:00Z,8,7,0,9,5,1,3,pt,32,0,0,0,198.85,0,0,4,FALSE,FALSE,0,FALSE
2736,O frango não tem sabor os bróculos estavam rijos de mais,2021-02-09T00:00:00Z,2,13,0,7,1,0,0,pt,28,0,0,2,116.55,15.75,0,0,FALSE,FALSE,M,FALSE
2788,Quantidade inferior à primeira vez. Pouca proteína muito acompanhamento. Mas tudo saboroso.,2021-02-09T00:00:00Z,2,4,0,1,2,0,0,pt,10,0,0,0,53.75,0,0,0,FALSE,FALSE,0,FALSE
2974,O frango não estava em condições,2021-02-09T00:00:00Z,2,18,0,102,16,5,4,pt,203,0,0,5,1342.3,9.85,0,0,TRUE,TRUE,0,FALSE
3374,Os folhados tinham pouco queijo.,2021-02-09T00:00:00Z,0,6,0,1,3,2,1,pt,15,0,0,4,67.92,11.68,0,0,TRUE,TRUE,F,FALSE
4345,Algumas embalagens estavam partidas e uma delas verteu o molho.,2021-02-09T00:00:00Z,339,5,0,3,3,0,0,pt,14,0,0,2,67.25,8.1,0,0,FALSE,TRUE,0,TRUE
4862,Não estava saboroso,2021-02-09T00:00:00Z,44,2,0,2,1,0,0,en,5,0,0,0,20.8,0,0,0,FALSE,FALSE,F,TRUE
4883,"Again, can't rate this experience favourably because what I got was not the meatball that I had ordered.",2021-02-09T00:00:00Z,3,19,0,15,8,4,2,en,49,4,0,7,227.3726,28.64,0,0,FALSE,TRUE,M,FALSE
5042,Engano na entrega. Encomendado e pago Frango Kung Pao e entregue na realidade Frango Strogonoff,2021-02-09T00:00:00Z,2,78,0,25,18,6,0,pt,146,0,0,5,583.69,12.56,0,0,FALSE,FALSE,M,FALSE
5089,A entrada não chegou.,2021-02-09T00:00:00Z,3,181,0,34,44,10,9,pt,299,5,0,6,1280.8314,14,0,0,TRUE,TRUE,0,FALSE
5838,ovo demasiado passado e poucas castanhas,2021-02-09T00:00:00Z,69,15,0,25,7,2,18,pt,84,3,0,7,463.1141,24.19,0,0,TRUE,FALSE,F,TRUE
7347,"Tipo de frango, noodle demasiado cozido",2021-02-09T00:00:00Z,2,1,0,23,11,0,0,pt,47,4,0,4,337.165,10.48,0,1,FALSE,TRUE,F,FALSE
2460,falhou um prato,2021-02-08T00:00:00Z,1,12,0,14,8,0,0,pt,39,0,2,0,6.95,0,0,1,FALSE,FALSE,0,FALSE
2461,A mousse estava liquida,2021-02-08T00:00:00Z,1,28,0,6,5,0,1,pt,48,0,2,0,0,0,0,0,TRUE,TRUE,F,FALSE
2508,Demorou bastante tempo para ser entregue,2021-02-08T00:00:00Z,1,31,0,10,6,0,1,pt,36,26,1,1,0,52.4,0,0,FALSE,FALSE,0,FALSE
2611,Carne com muita gordura,2021-02-08T00:00:00Z,11,0,0,5,5,0,2,pt,43,11,0,1,363.9,1.25,0,0,TRUE,TRUE,F,FALSE
2644,Ocorreu um atraso face ao previsto.,2021-02-08T00:00:00Z,1,0,0,11,9,0,0,pt,29,1,0,0,210.05,0,0,2,FALSE,FALSE,M,FALSE
3070,A embalagem da mousse pelos vistos deve ter derramado porque todas a garrafa e o container da sopa estavam cobertos de mousse. O recipiente que usaram para a mousse deve ter aberto com o transporte,2021-02-08T00:00:00Z,1,59,0,18,3,2,1,pt,81,7,0,3,314.014,35.9,0,0,TRUE,TRUE,F,FALSE
3261,not much food,2021-02-08T00:00:00Z,1,0,0,1,1,0,0,en,3,0,0,0,19.2,0,0,0,FALSE,FALSE,F,FALSE
5028,A carne tinha um excesso volume de nervo,2021-02-08T00:00:00Z,9,2,0,37,18,4,7,pt,100,1,0,11,560.4858,66.07,0,0,FALSE,FALSE,M,FALSE
5201,Muito muito consistente e enjoativo. Uma experiência a não repetir.,2021-02-08T00:00:00Z,99,3,0,11,10,0,4,pt,29,2,0,10,145.39,62.36,0,0,TRUE,TRUE,F,TRUE
5931,"No prato da Desfeita de alheira, encontrei muito pouca matéria prima de alheira e a confeção chegou ""seca"".",2021-02-08T00:00:00Z,4,34,0,21,24,17,30,pt,156,9,0,4,929.3772,16.67,0,0,FALSE,FALSE,F,FALSE
7316,"A mousse tinha um bom sabor mas textura inadequada. Estava quase líquida, parecia ter sido feita na hora.",2021-02-08T00:00:00Z,1,33,0,178,131,60,109,pt,502,97,0,26,1563.45,2471.03,0,12,FALSE,FALSE,F,FALSE
7963,the chicken wasn't fresh,2021-02-08T00:00:00Z,1,25,0,21,9,2,1,pt,39,26,0,14,270.45,60.8,0,0,FALSE,FALSE,0,FALSE
9710,"O estafeta demorou alguns minutos para conseguir retirar a refeição correta do saco; A comida já estava fria, especialmente a sopa; Fiquei doente e estou com receio de se tratar de COVID-19. Uma vez que há uma semana que não saio de casa e tenho tido todos os cuidados, nem apanhei frio etc, só posso associar ao almoço Eat. O sumo deixou a desejar para o preço que é.",2021-02-08T00:00:00Z,70,9,0,50,7,40,11,pt,142,0,0,13,793.16,33.79,0,6,FALSE,FALSE,M,TRUE
11537,"demasiado creme, e poucos legumes",2021-02-08T00:00:00Z,7,114,0,103,40,38,19,pt,344,0,0,6,1573.0272,12.41,0,20,FALSE,FALSE,F,FALSE
11567,"Lack of info on the delivery, couriers drop 10 meals and leave. No one knows who the meals are for, etc. Lack of delivery organization.",2021-02-08T00:00:00Z,18,116,2,61,53,19,14,en,300,0,1,20,1300.03832,45.69,0,2,FALSE,FALSE,F,FALSE
2618,Não gostei do sabor,2021-02-07T00:00:00Z,25,10,0,6,1,1,0,pt,3,20,0,0,121.25,0,0,0,TRUE,TRUE,M,FALSE
2938,Shrimp didn't taste like anything.,2021-02-07T00:00:00Z,0,1,0,0,1,0,0,en,0,3,0,1,12.7875,7.16,0,0,TRUE,TRUE,M,FALSE
5595,A quantidade foi mesmo muito pouca.,2021-02-07T00:00:00Z,9,0,0,15,5,5,2,pt,19,12,0,6,168.29,29.49,0,1,FALSE,FALSE,M,FALSE
8419,The avocado wasn't ripe & the prawns would be be better as tiger prawns.,2021-02-07T00:00:00Z,1,18,0,87,96,43,40,pt,301,57,0,21,343.05,2084.85,0,6,FALSE,FALSE,M,FALSE
10765,Temperature was cold. Delivery window for dinners is also very late.,2021-02-07T00:00:00Z,0,4,0,33,35,17,12,en,121,2,0,19,641.73462,105.17,0,0,FALSE,TRUE,0,FALSE
5023,Entregador rude e a roçar a falta de educação,2021-02-06T00:00:00Z,8,2,0,3,2,0,0,pt,0,9,0,2,50.25,6.19,0,0,TRUE,TRUE,0,FALSE
5183,"Saboroso, mas a massa folhada estava muito densa",2021-02-06T00:00:00Z,15,41,0,7,8,0,0,pt,32,26,0,3,192.384,15.55,0,0,TRUE,FALSE,F,FALSE
2483,No bag. Food was delivered with no bag just the plastic boxes with the food inside.,2021-02-05T00:00:00Z,0,3,0,1,0,0,0,pt,4,0,0,0,12.05,0,0,0,FALSE,FALSE,M,FALSE
2489,A salada thay. Tinha pouco sabor.,2021-02-05T00:00:00Z,0,1,0,2,0,0,0,pt,3,0,0,0,16.5,0,0,0,TRUE,TRUE,0,FALSE
2491,Muito arroz e pouco frango,2021-02-05T00:00:00Z,5,1,0,2,0,0,0,pt,0,3,0,0,16.85,0,0,0,TRUE,TRUE,M,FALSE
2493,Troca entre dois pedidos. Um a mais e outro a menos.,2021-02-05T00:00:00Z,14,1,0,3,1,0,1,pt,7,0,0,2,30.47,13.77,0,0,FALSE,FALSE,0,FALSE
2503,Chegou frio. Carne demasiado passada.,2021-02-05T00:00:00Z,0,0,0,0,0,0,1,pt,0,2,0,1,10.85,2.95,0,0,FALSE,FALSE,F,FALSE
2542,Should arrive between 13h-13h30 and arrived after 14h,2021-02-05T00:00:00Z,0,0,0,0,0,0,0,en,1,0,0,0,6.9,0,0,0,FALSE,FALSE,0,FALSE
2671,"Tudo misturado, e molho muito estranho",2021-02-05T00:00:00Z,90,1,0,0,0,0,1,pt,1,2,0,1,13.35,2.95,0,0,TRUE,TRUE,F,TRUE
2743,"Tenho indicado na morada que é no RCh do edifício, e o estafeta ligou a dizer que havia duas portas, eu disse que era no rés do chão, ele voltou a insistir num tom desagradável que havia duas portas e que estava na de cima, eu disse para descer (tal como estava na morada). Entregou a refeição e não pediu desculpa pelo engano, não disse nada e saiu.",2021-02-05T00:00:00Z,41,2,0,1,0,0,0,en,4,0,0,1,19.02,1.18,0,0,TRUE,TRUE,F,TRUE
2858,Chegou tarde. Era suposto ser entregue entre as 12h30 e as 13h e tem sido entregue tarde recorrentemente. E a comida chega fria. o,2021-02-05T00:00:00Z,5,4,0,2,8,1,14,pt,31,0,0,2,72.4375,128.68,0,0,FALSE,TRUE,F,FALSE
2921,Apenas o prato que escolhi não me satisfez muito. Mas não estava mau.,2021-02-05T00:00:00Z,0,0,0,1,0,0,0,pt,1,0,0,0,5.9,0,0,0,TRUE,TRUE,F,FALSE
3075,"Nada, o estafeta ainda chegou mais cedo que o previsto",2021-02-05T00:00:00Z,33,25,0,12,2,0,0,pt,29,13,0,1,189.2,4.1,0,0,TRUE,TRUE,F,TRUE
5094,Acho que não devia ter fiambre por já ter peperoni e não gostei muito da massa,2021-02-05T00:00:00Z,5,21,0,8,3,4,3,pt,33,20,0,8,202.13,70.72,0,0,FALSE,FALSE,F,FALSE
5192,"Chegou tarde para variar e acho que cada vez a porções estão menores, especialmente de carne (acabam por saber a ""meia dose""....",2021-02-05T00:00:00Z,0,3,0,18,23,3,0,pt,58,0,0,5,336.38118,43.42,0,0,FALSE,FALSE,M,FALSE
5921,Uma vez mais paguei o talher de sopa e não veio!,2021-02-05T00:00:00Z,3,127,0,30,20,5,0,pt,195,0,0,1,658.465,0.58,0,0,FALSE,TRUE,M,FALSE
9874,Muito insonsso e sem sabor. Nem bacon parecia que tinha. Das piores refeições que já serviram. Que pena.,2021-02-05T00:00:00Z,59,7,1,31,7,6,3,pt,74,0,0,18,366.2932,59.21,0,1,TRUE,TRUE,0,TRUE
10376,Pouca quantidade de legumes comparando com a de arroz. O frango estava ligeiramente seco,2021-02-05T00:00:00Z,41,9,0,20,25,9,13,pt,98,8,0,38,491.9274,131.92,0,0,FALSE,TRUE,M,TRUE
11287,"um pouco desfeito, talvez pelo tamanho da embalagem.",2021-02-05T00:00:00Z,24,4,0,12,8,2,0,pt,22,9,0,8,159.7775,31.76,0,1,FALSE,FALSE,0,FALSE
11364,Estava bastante seco o molho,2021-02-05T00:00:00Z,409,2,0,30,13,1,1,pt,50,4,3,8,293.238,24.96,0,3,FALSE,TRUE,M,TRUE
11384,"Massa praticamente idêntica à de um pão com chouriço, ausência total de molho de tomate, fiambre grosso (e desnecessário), pouco ou nenhum parmesão. Enjoativo até à última casa. Provavelmente a pior coisa que já comi em anos de .",2021-02-05T00:00:00Z,28,2,1,213,26,72,13,pt,509,0,10,11,3134.9625,12.29,9,79,TRUE,TRUE,M,FALSE
11669,"Qualidade da comida, principalmente dos legumes",2021-02-05T00:00:00Z,0,0,0,1,0,0,0,pt,1,0,0,0,7,0,0,0,FALSE,FALSE,F,FALSE
11728,"Estava muito mal passado. A carne estava literalmente crua no interior. Tive de o fritar para conseguir comer. Tenham atenção em servir médio, em vez de muito mal passado. Obrigado!",2021-02-05T00:00:00Z,3,8,16,295,212,20,19,pt,789,2,0,22,4234.1256,188.62,0,50,FALSE,TRUE,M,FALSE
2496,Pouco sabor.,2021-02-04T00:00:00Z,0,1,0,0,0,0,1,pt,2,0,0,0,9.4,0,0,0,FALSE,FALSE,F,FALSE
2510,"A dose poderia ser mais generosa, mas a comida é deliciosa ;)",2021-02-04T00:00:00Z,5,43,0,16,8,4,4,pt,42,41,1,1,0,64.25,0,0,TRUE,TRUE,F,FALSE
2732,Não foi entregue bem o dinheiro devolvido,2021-02-04T00:00:00Z,0,2,0,1,3,1,2,en,10,0,0,2,57.41,11.8,0,0,FALSE,FALSE,0,FALSE
5090,"A sobremesa, por ser frágil, chegou pisada.",2021-02-04T00:00:00Z,2,49,0,18,4,2,4,pt,51,38,0,7,343.23,49.92,0,1,TRUE,TRUE,M,FALSE
6180,"Too much rice, and poor amount of the rest of the ingredients",2021-02-04T00:00:00Z,231,0,0,0,0,1,3,en,5,0,0,2,28.8002,2.35,0,0,FALSE,FALSE,F,TRUE
9844,Legumes um pouco rijos e pouco sabor,2021-02-04T00:00:00Z,14,4,0,10,8,1,2,pt,26,0,0,0,145.1,0,0,0,FALSE,FALSE,F,FALSE
10046,too oily and flavourless,2021-02-04T00:00:00Z,0,1,0,12,4,0,0,en,24,0,0,4,115.5,22.2,0,0,FALSE,FALSE,M,FALSE
10386,food was good but the delivery people were very unpleasant. They called me very annoyed because I wasn't opening the door. I realised they were on the wrong door and they still talked as if I was the one who was wrong. Very unpleasant experience,2021-02-04T00:00:00Z,6,4,0,93,22,6,10,en,178,18,1,52,1061.67,148.23,0,0,FALSE,FALSE,0,FALSE
10980,"Pouca proteína, comparativamente com a quantidade de arroz.",2021-02-04T00:00:00Z,1,1,0,11,5,9,33,pt,62,1,0,14,366.6902,17.31,0,0,TRUE,TRUE,M,FALSE
2522,O panado tinha demasiada gordura. Mas o sabor em geral era muito bom.,2021-02-03T00:00:00Z,90,0,0,2,0,0,0,pt,3,0,0,3,6.49,11.21,0,0,TRUE,TRUE,F,TRUE
2667,A entrega foi feita a outra pessoa,2021-02-03T00:00:00Z,5,0,0,1,1,0,1,en,4,0,0,0,25.3,0,0,0,FALSE,FALSE,F,FALSE
3366,demasiado doce o tea,2021-02-03T00:00:00Z,1,45,0,2,5,2,13,pt,69,0,0,1,232.4,0.9,0,0,TRUE,FALSE,F,FALSE
4142,A combinação dos ingredientes foi uma desilusão.,2021-02-03T00:00:00Z,85,1,0,3,3,1,0,pt,12,0,0,3,69.06,9.69,0,0,TRUE,TRUE,F,TRUE
5257,Demasiado tempo de espera,2021-02-03T00:00:00Z,0,18,0,8,8,0,1,pt,36,0,0,3,133.9773,15.5,0,0,FALSE,FALSE,F,FALSE
5459,"Não era mau, mas não é muito o meu tipo favorito de sabores (molho, principalmente). Gostava mais do tofu diablo!",2021-02-03T00:00:00Z,33,13,0,0,0,2,23,pt,38,0,0,8,186.7305,14.83,0,5,FALSE,FALSE,0,TRUE
5616,O atraso na entrega,2021-02-03T00:00:00Z,47,34,0,16,21,0,4,pt,98,0,0,8,450.7303,70.92,0,0,TRUE,FALSE,F,TRUE
5956,"Temperatura da comida, continua muito fria.",2021-02-03T00:00:00Z,1,245,0,106,81,0,19,pt,509,0,0,22,2056.6474,186.35,0,18,FALSE,TRUE,M,FALSE
7023,"Textures, burguês was not so good",2021-02-03T00:00:00Z,84,5,0,28,23,3,9,en,91,2,0,4,607.9,33.8,0,0,FALSE,FALSE,F,TRUE
7617,Chow mein com esparguete em vez de massa chinesa,2021-02-03T00:00:00Z,9,1,0,124,24,7,11,pt,177,15,0,12,1279.2117,41.94,0,1,FALSE,FALSE,0,FALSE
10983,A troca de produtos... Eheh,2021-02-03T00:00:00Z,8,10,0,6,2,2,6,pt,30,4,0,1,191.15,5.9,0,0,TRUE,TRUE,F,FALSE
2620,Temperatura baixa o suficiente para ter que ser aquecida no micro,2021-02-02T00:00:00Z,0,1,0,1,0,0,0,pt,0,2,0,0,9.85,0,0,0,FALSE,FALSE,M,FALSE
2816,Atraso que acabei por nao disfrutar,2021-02-02T00:00:00Z,2,15,0,6,3,1,0,pt,29,0,0,0,121.4,0,0,0,TRUE,TRUE,0,FALSE
2852,Tinha pouco Tofu,2021-02-02T00:00:00Z,0,2,0,1,0,0,1,pt,0,5,0,1,19.095,5.65,0,0,FALSE,FALSE,0,FALSE
2992,"It's fine, just not for me.",2021-02-02T00:00:00Z,2,13,0,5,3,0,0,en,24,0,0,1,104.5,0,0,0,FALSE,FALSE,F,FALSE
3091,O sabor era bom mas a posta de salmão era muito pequena!,2021-02-02T00:00:00Z,2,15,0,17,17,1,3,pt,33,34,0,12,329.8325,82.77,0,0,TRUE,TRUE,M,FALSE
3322,"Mais uma vez, muito atrasado.",2021-02-02T00:00:00Z,1,51,0,43,60,7,9,pt,196,3,0,6,469.9275,669.77,0,0,FALSE,TRUE,0,FALSE
3475,a hora de entrega não foi cumprida,2021-02-02T00:00:00Z,0,4,0,3,0,0,0,pt,8,0,0,0,37.2,0,0,0,TRUE,TRUE,0,FALSE
4254,Berbigão estava cheio de areia e o peixe muito salgado. Posso dizer que foi o pior prato que já pedi na eat,2021-02-02T00:00:00Z,0,1,0,1,6,0,10,pt,22,0,0,2,76.88,65.73,0,0,FALSE,FALSE,M,FALSE
5713,Muito enjoativo,2021-02-02T00:00:00Z,0,9,0,14,2,2,0,pt,30,0,0,1,158.8502,1.9,0,0,FALSE,FALSE,F,FALSE
5929,O pedido foi entregue muito tarde (21h15),2021-02-02T00:00:00Z,3,4,0,7,11,0,0,pt,27,6,0,2,197.2519,7.69,0,0,FALSE,TRUE,0,FALSE
7161,"Não era o que eu esperava, mas não estava mal",2021-02-02T00:00:00Z,0,13,0,3,1,1,0,pt,23,0,0,1,78.7,0.95,0,0,FALSE,TRUE,F,FALSE
7334,Atraso na entrega.,2021-02-02T00:00:00Z,1,5,0,19,10,5,2,pt,53,16,0,4,408.45,19.2,0,2,TRUE,TRUE,0,FALSE
9629,molho um pouco gorduroso,2021-02-02T00:00:00Z,12,15,1,51,49,34,14,pt,166,16,0,18,1022.605,80.89,0,9,FALSE,FALSE,F,FALSE
9684,Frio e o pimento estava demasiado cru,2021-02-02T00:00:00Z,13,2,0,14,4,0,0,pt,32,0,0,7,165.07,19.38,0,0,TRUE,FALSE,0,FALSE
10482,"a carne estava estragada, coloquei diretamente no lixo",2021-02-02T00:00:00Z,3,67,1,164,105,90,52,en,561,5,0,12,3139.5475,451.5,0,2,TRUE,TRUE,F,FALSE
11418,"A entrega veio a horas, mas quando abri a caixa, não era o que pedi. A refeição era uma das que gosto, mas não posso classificar este prato em específico porque não o comi.",2021-02-02T00:00:00Z,1,50,34,244,50,6,0,pt,528,0,2,25,3035.2832,35.51,0,134,TRUE,TRUE,F,FALSE
11597,O molho entornou. E tanto a massa como o recheio não eram bons,2021-02-02T00:00:00Z,3,15,2,37,33,3,1,pt,74,49,1,2,752.9218,7.13,0,6,FALSE,FALSE,F,FALSE
2605,"estava mal passada, não se conseguia comer e só sabia a pimentos (envie foto para o vosso instagram e não obtive qq resposta)",2021-02-01T00:00:00Z,46,3,0,4,1,0,0,pt,8,0,0,1,35.15,6.55,0,0,FALSE,FALSE,F,TRUE
2612,Estava frio,2021-02-01T00:00:00Z,1,3,0,8,5,2,2,en,28,0,0,6,171.5725,10.78,0,0,FALSE,FALSE,F,FALSE
2706,Cinamon rolls estavam um pouco seco. A comida podia vir mais quente e dentro de um saco.,2021-02-01T00:00:00Z,17,3,0,3,1,0,1,pt,0,9,0,1,45.015,4.48,0,0,TRUE,TRUE,F,FALSE
2791,Preferia que a entrega tivesse sido em mãos em vez do vosso colaborador ter deixado a embalagem de comida no chão do elevador,2021-02-01T00:00:00Z,53,0,0,0,7,1,1,pt,3,6,0,2,58.3675,11.18,0,0,TRUE,TRUE,M,TRUE
3113,Couldn't eat the pumpkin it was still hard :(,2021-02-01T00:00:00Z,9,1,0,12,10,7,12,en,41,1,0,4,271.125,11.82,0,0,FALSE,TRUE,F,FALSE
3123,a comida estava um pouco condimentada demais,2021-02-01T00:00:00Z,9,2,0,4,0,1,2,pt,14,0,0,3,69.51,11.54,0,0,TRUE,TRUE,F,FALSE
3153,A quantidade,2021-02-01T00:00:00Z,104,1,0,1,1,0,1,pt,1,5,0,2,30.34,11.06,0,0,TRUE,TRUE,0,TRUE
3196,"Recebi o prato errado. Inves do appetizer, recebi a massa com salmao.",2021-02-01T00:00:00Z,17,12,0,0,2,11,9,en,13,21,0,20,118.68,54.91,0,0,FALSE,FALSE,0,FALSE
4847,"Já comi o mesmo prato convosco e estava com mais sabor, mais temperado.",2021-02-01T00:00:00Z,16,10,0,25,21,0,2,pt,79,3,0,4,524.0998,9.84,0,0,TRUE,TRUE,M,FALSE
5993,"The juice was a little bit bitter. For the cachupa, the flavor was good but it looks like everytime you are giving less and less product, I have been ordering food since March 2020 and I have seen a decrease in the portion you are giving.",2021-02-01T00:00:00Z,80,64,0,12,1,2,4,pt,94,9,0,12,328.4188,57.13,0,2,FALSE,FALSE,F,TRUE
6303,a comida chegou fria,2021-02-01T00:00:00Z,0,0,0,0,1,1,0,pt,3,0,0,1,0,22.15,0,0,TRUE,TRUE,F,FALSE
7164,Limonada bastante amarga sem o sabor base do maracujá,2021-02-01T00:00:00Z,254,11,0,4,8,2,0,pt,28,0,0,0,129.5,0,0,4,FALSE,FALSE,F,TRUE
8348,"pure de batata, com pedaços de batata (grandes) ... :(",2021-02-01T00:00:00Z,2,20,0,89,20,3,0,pt,199,0,0,14,1235.12,36.92,0,11,TRUE,TRUE,M,FALSE
10215,"A massa estava boa, mas praticamente não tinha salmão. Não é a primeira vez que encomendo este prato. Das anteiores, não sendo ambudante, seria adequado. Desta vez a porção era muito pequena.",2021-02-01T00:00:00Z,2,15,1,72,45,3,10,pt,173,8,0,30,1107.6095,66.14,0,0,FALSE,FALSE,0,FALSE
